year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1988,47,g) 6 to 10,13866,15152,179081,178500,603,3.9,1556,9.9,31350,7375,23975,4.1,17.6,30187,10613,19574,5.9,16.9,1163,0.7,33.8,0,1096,1096,7177
1988,47,h) 11 to 15,2939,4305,70031,61503,485,11.4,358,8.4,26314,19927,6387,32.4,42.8,9257,3247,6010,5.3,15.1,17057,27.7,30.2,0,187,187,941
1988,47,l) Left Censored,24936,39399,1160887,1155528,2481,6.2,3087,7.8,166958,52858,114100,4.6,14.4,156239,56343,99896,4.9,13.5,10719,0.9,27,0,1197,1197,7593
1988,48,a) 0,31016,31662,211529,107156,31350,198,0,0,208747,208747,0,194.8,194.8,0,0,0,0,0,208747,194.8,0,0,,,
1988,48,b) 1,25274,26449,263988,270891,385,1.2,9922,31.3,69915,12182,57733,4.5,25.8,83720,51383,32337,19,30.9,-13805,-5.1,51.6,0,8299,8299,43207
1988,48,c) 2,22123,23176,190656,199321,943,3.6,6393,24.5,49067,8680,40387,4.4,24.6,66396,36279,30117,18.2,33.3,-17329,-8.7,49.2,0,5385,5385,30471
1988,48,d) 3,19601,20748,177750,186511,951,4.2,4666,20.6,39427,7909,31518,4.2,21.1,56949,27953,28996,15,30.5,-17522,-9.4,42.2,0,3885,3885,23456
1988,48,e) 4,18596,19758,171226,180141,692,3.2,3661,17.2,33269,6084,27185,3.4,18.5,51098,24458,26640,13.6,28.4,-17829,-9.9,37,0,2870,2870,18182
1988,48,f) 5,14279,15476,146517,151059,625,3.8,2610,15.8,28031,5054,22977,3.3,18.6,37115,16695,20420,11.1,24.6,-9084,-6,37.2,0,1987,1987,11149
1988,48,g) 6 to 10,57356,63031,650041,666568,2522,3.8,8765,13.2,114824,21978,92846,3.3,17.2,147877,60854,87023,9.1,22.2,-33053,-5,34.4,0,6106,6106,39195
1988,48,h) 11 to 15,9258,13299,177813,181291,826,6,1612,11.8,33039,9660,23379,5.3,18.2,39994,14443,25551,8,22.1,-6955,-3.9,36.4,0,793,793,5051
1988,48,l) Left Censored,69380,127808,3415576,3422946,8936,6.9,12470,9.6,526903,176827,350076,5.2,15.4,541644,193232,348412,5.6,15.8,-14741,-0.4,30.8,0,4625,4625,28206
1988,49,a) 0,3034,3095,23067,11613,3068,198.3,0,0,22909,22909,0,197.3,197.3,0,0,0,0,0,22909,197.3,0,0,,,
1988,49,b) 1,2341,2406,19749,20794,16,0.5,971,33.2,5461,527,4934,2.5,26.3,7551,5506,2045,26.5,36.3,-2090,-10,52.6,0,795,795,4234
1988,49,c) 2,1901,1958,20478,21080,86,3.9,523,23.8,4436,809,3627,3.8,21,5640,3033,2607,14.4,26.8,-1204,-5.8,42,0,418,418,2243
1988,49,d) 3,1742,1823,16790,17145,73,3.7,374,18.9,3596,609,2987,3.6,21,4306,2194,2112,12.8,25.1,-710,-4.1,42,0,301,301,1907
1988,49,e) 4,1466,1526,14542,15541,53,3.2,303,18.3,3153,559,2594,3.6,20.3,5151,2732,2419,17.6,33.1,-1998,-12.8,40.6,0,243,243,1987
1988,49,f) 5,1146,1335,16224,16804,57,4,212,15,2295,342,1953,2,13.7,3455,1288,2167,7.7,20.6,-1160,-6.9,27.4,0,164,164,1013
1988,49,g) 6 to 10,5282,5794,66514,67563,248,4.1,693,11.5,12475,2723,9752,4,18.5,14573,6524,8049,9.7,21.6,-2098,-3.1,37,0,456,456,3643
1988,49,h) 11 to 15,989,1254,17850,17630,98,7.7,133,10.4,3696,1257,2439,7.1,21,3256,1336,1920,7.6,18.5,440,2.5,37,0,67,67,353
1988,49,l) Left Censored,7612,11665,304364,304321,817,6.9,1038,8.8,42618,12856,29762,4.2,14,42531,14129,28402,4.6,14,87,0,28,0,391,391,3352
1988,50,a) 0,1892,1895,8877,4475,1872,197.6,0,0,8804,8804,0,196.7,196.7,0,0,0,0,0,8804,196.7,0,0,,,
1988,50,b) 1,1546,1566,10264,10862,10,0.6,425,23.7,2253,155,2098,1.4,20.7,3449,2358,1091,21.7,31.8,-1196,-11.1,41.4,0,332,332,1573
1988,50,c) 2,1360,1384,9181,9360,45,3,242,16.3,1858,178,1680,1.9,19.9,2216,1047,1169,11.2,23.7,-358,-3.8,39.8,0,199,199,804
1988,50,d) 3,1088,1124,8587,8491,38,3.2,183,15.3,1852,119,1733,1.4,21.8,1659,739,920,8.7,19.5,193,2.3,39,0,147,147,621
1988,50,e) 4,1001,1038,7942,7913,31,2.8,131,12,1494,317,1177,4,18.9,1435,609,826,7.7,18.1,59,0.8,36.2,0,100,100,454
1988,50,f) 5,667,697,4383,4547,30,4.1,87,12,668,167,501,3.7,14.7,995,432,563,9.5,21.9,-327,-7.2,29.4,0,66,66,357
1988,50,g) 6 to 10,2580,2700,25237,25396,83,3,271,9.7,3777,456,3321,1.8,14.9,4094,1667,2427,6.6,16.1,-317,-1.2,29.8,0,203,203,989
1988,50,h) 11 to 15,515,648,7943,8186,19,2.8,57,8.5,957,82,875,1,11.7,1443,411,1032,5,17.6,-486,-5.9,23.4,0,28,28,301
1988,50,l) Left Censored,4136,5432,123431,124945,240,4.3,421,7.6,13972,4055,9917,3.2,11.2,16999,5513,11486,4.4,13.6,-3027,-2.4,22.4,0,206,206,1831
1988,51,a) 0,12373,12503,76708,38567,12396,198.3,0,0,76282,76282,0,197.8,197.8,0,0,0,0,0,76282,197.8,0,0,,,
1988,51,b) 1,10000,10305,86912,85755,96,0.8,3021,25.4,26279,3214,23065,3.7,30.6,23964,14417,9547,16.8,27.9,2315,2.7,55.8,0,2386,2386,10865
1988,51,c) 2,8559,8888,73678,73630,365,3.8,1736,18.1,18563,3456,15107,4.7,25.2,18467,9490,8977,12.9,25.1,96,0.1,50.2,0,1381,1381,7695
1988,51,d) 3,7411,7826,75312,74723,267,3.2,1241,14.9,16813,1585,15228,2.1,22.5,15634,6571,9063,8.8,20.9,1179,1.6,41.8,0,982,982,5252
1988,51,e) 4,6541,6774,59883,60849,212,3,905,12.7,11178,1775,9403,2.9,18.4,13109,5493,7616,9,21.5,-1931,-3.1,36.8,0,689,689,4335
1988,51,f) 5,4272,4554,46231,45409,161,3.4,634,13.2,10753,4056,6697,8.9,23.7,9108,4083,5025,9,20.1,1645,3.6,40.2,0,463,463,2480
1988,51,g) 6 to 10,17682,19279,241684,241179,850,4.3,1869,9.4,42274,11178,31096,4.6,17.5,41264,13223,28041,5.5,17.1,1010,0.4,34.2,0,1255,1255,7478
1988,51,h) 11 to 15,3320,4742,77314,76925,306,6.4,395,8.3,14206,4994,9212,6.5,18.5,13428,4534,8894,5.9,17.5,778,1,35,0,173,173,1224
1988,51,l) Left Censored,29313,49799,1421574,1408623,3251,6.5,3730,7.4,202845,63022,139823,4.5,14.4,176945,61427,115518,4.4,12.6,25900,1.8,25.2,0,1401,1401,8251
1988,53,a) 0,10728,10874,60140,30351,10758,197.9,0,0,59578,59578,0,196.3,196.3,0,0,0,0,0,59578,196.3,0,0,,,
1988,53,b) 1,8696,8980,75644,75802,74,0.7,2902,27.4,19856,1681,18175,2.2,26.2,20172,11468,8704,15.1,26.6,-316,-0.4,52.4,0,2233,2233,8890
1988,53,c) 2,7371,7671,56471,58061,333,4,1670,19.9,13854,2400,11454,4.1,23.9,17033,8374,8659,14.4,29.3,-3179,-5.4,47.8,0,1298,1298,6909
1988,53,d) 3,6255,6521,54296,54430,299,4.3,1166,16.7,12238,2173,10065,4,22.5,12506,5843,6663,10.7,23,-268,-0.5,45,0,907,907,4339
1988,53,e) 4,5966,6303,55183,55931,256,3.8,985,14.7,11744,1549,10195,2.8,21,13240,5655,7585,10.1,23.7,-1496,-2.7,42,0,685,685,4293
1988,53,f) 5,4359,4784,53928,54297,212,4.2,592,11.9,9832,2167,7665,4,18.1,10569,3909,6660,7.2,19.5,-737,-1.4,36.2,0,441,441,2503
1988,53,g) 6 to 10,18041,19420,190392,191744,783,3.9,2117,10.5,33008,5037,27971,2.6,17.2,35711,13150,22561,6.9,18.6,-2703,-1.4,34.4,0,1440,1440,8833
1988,53,h) 11 to 15,3378,4318,57285,56821,268,6.1,423,9.6,10062,2416,7646,4.3,17.7,9134,3065,6069,5.4,16.1,928,1.6,32.2,0,191,191,1004
1988,53,l) Left Censored,23979,37116,897574,883874,2510,6.7,3233,8.6,153122,36995,116127,4.2,17.3,125722,46230,79492,5.2,14.2,27400,3.1,28.4,0,1302,1304,9448
1988,54,a) 0,2752,2777,16161,8123,2743,197.6,0,0,16076,16076,0,197.9,197.9,0,0,0,0,0,16076,197.9,0,0,,,
1988,54,b) 1,2267,2324,19734,20175,14,0.5,749,27.5,4443,90,4353,0.4,22,5325,3398,1927,16.8,26.4,-882,-4.4,44,0,624,624,3065
1988,54,c) 2,1896,1981,16144,15778,77,3.6,404,18.7,4283,646,3637,4.1,27.1,3551,1854,1697,11.8,22.5,732,4.6,45,0,332,332,1587
1988,54,d) 3,1728,1821,25106,24965,85,4.5,269,14.1,3365,613,2752,2.5,13.5,3082,1247,1835,5,12.3,283,1.2,24.6,0,217,217,1040
1988,54,e) 4,1715,1739,11510,11861,48,2.6,214,11.7,1670,309,1361,2.6,14.1,2372,983,1389,8.3,20,-702,-5.9,28.2,0,174,174,867
1988,54,f) 5,1072,1155,8946,9158,41,3.4,154,12.7,1546,339,1207,3.7,16.9,1969,593,1376,6.5,21.5,-423,-4.6,33.8,0,111,111,416
1988,54,g) 6 to 10,4767,5147,46901,47751,176,3.3,530,10,6858,1494,5364,3.1,14.4,8558,3004,5554,6.3,17.9,-1700,-3.5,28.8,0,357,357,2132
1988,54,h) 11 to 15,1042,1337,16304,16461,63,4.6,137,10,2528,623,1905,3.8,15.4,2842,830,2012,5,17.3,-314,-1.9,30.8,0,68,68,220
1988,54,l) Left Censored,10272,14692,291568,293517,677,4.5,1158,7.8,36566,10350,26216,3.5,12.5,40464,13724,26740,4.7,13.8,-3898,-1.3,25,0,512,512,3278
1988,55,a) 0,8204,8330,49653,24949,8254,198.2,0,0,49409,49409,0,198,198,0,0,0,0,0,49409,198,0,0,,,
1988,55,b) 1,7418,7827,77708,77736,76,0.9,1970,22.2,16209,1827,14382,2.4,20.9,16265,9866,6399,12.7,20.9,-56,0,41.8,0,1457,1457,6701
1988,55,c) 2,6020,6152,54903,54840,167,2.5,1048,15.8,11767,1369,10398,2.5,21.5,11640,5732,5908,10.5,21.2,127,0.3,42.4,0,819,819,4409
1988,55,d) 3,5524,5789,47929,49252,144,2.4,777,12.7,9074,1445,7629,2.9,18.4,11720,5914,5806,12,23.8,-2646,-5.4,36.8,0,618,618,5050
1988,55,e) 4,5227,5500,49678,50678,118,2.1,623,10.8,8341,1058,7283,2.1,16.5,10341,4050,6291,8,20.4,-2000,-3.9,33,0,489,489,2961
1988,55,f) 5,3493,3823,39879,40273,89,2.2,426,10.7,5709,583,5126,1.4,14.2,6496,2617,3879,6.5,16.1,-787,-1.9,28.4,0,332,332,2003
1988,55,g) 6 to 10,15957,16928,176107,174477,497,2.8,1612,9.2,27630,5308,22322,3,15.8,24369,8441,15928,4.8,14,3261,1.8,28,0,1174,1174,5927
1988,55,h) 11 to 15,3342,4547,56673,55697,258,5.6,358,7.8,8945,1814,7131,3.3,16.1,6992,2009,4983,3.6,12.6,1953,3.5,25.2,0,209,209,916
1988,55,l) Left Censored,32437,45351,1243690,1227701,1961,4.3,3134,6.8,157493,41241,116252,3.4,12.8,125514,37218,88296,3,10.2,31979,2.6,20.4,0,1565,1565,10182
1988,56,a) 0,1001,1007,4939,2485,998,198.2,0,0,4908,4908,0,197.5,197.5,0,0,0,0,0,4908,197.5,0,0,,,
1988,56,b) 1,818,832,6052,6436,5,0.5,334,33,1092,40,1052,0.6,17,1860,1213,647,18.8,28.9,-768,-11.9,34,0,266,266,995
1988,56,c) 2,763,775,4267,4397,35,4.2,158,18.7,914,171,743,3.9,20.8,1173,558,615,12.7,26.7,-259,-5.9,41.6,0,115,115,407
1988,56,d) 3,742,756,4985,5109,33,4,157,19.2,1066,77,989,1.5,20.9,1313,651,662,12.7,25.7,-247,-4.8,41.8,0,127,127,529
1988,56,e) 4,684,703,4835,4978,21,2.8,108,14.5,733,47,686,0.9,14.7,1019,551,468,11.1,20.5,-286,-5.8,29.4,0,83,83,424
1988,56,f) 5,531,624,4946,5048,25,3.8,83,12.7,900,330,570,6.5,17.8,1104,618,486,12.2,21.9,-204,-4.1,35.6,0,60,60,325
1988,56,g) 6 to 10,2563,2727,18648,19319,105,3.7,342,12,3010,357,2653,1.8,15.6,4351,1646,2705,8.5,22.5,-1341,-6.9,31.2,0,230,230,1106
1988,56,h) 11 to 15,429,529,5595,5761,19,3.5,61,11.1,899,102,797,1.8,15.6,1231,346,885,6,21.4,-332,-5.8,31.2,0,29,29,106
1988,56,l) Left Censored,3234,4431,65193,66074,239,5.3,402,8.9,8516,2638,5878,4,12.9,10277,3697,6580,5.6,15.6,-1761,-2.7,25.8,0,150,150,860
1989,01,a) 0,6756,6852,41054,20629,6795,198.3,0,0,40851,40851,0,198,198,0,0,0,0,0,40851,198,0,0,,,
1989,01,b) 1,5200,5291,44312,44356,41,0.7,1580,25.9,12175,1133,11042,2.6,27.4,12262,7842,4420,17.7,27.6,-87,-0.2,54.8,0,1275,1275,6565
1989,01,c) 2,4928,5159,54245,56316,199,3.5,1093,19.5,9306,1648,7658,2.9,16.5,13448,8381,5067,14.9,23.9,-4142,-7.4,33,0,847,849,6330
1989,01,d) 3,4144,4352,41766,42233,203,4.4,737,16,8128,1974,6154,4.7,19.2,9061,3777,5284,8.9,21.5,-933,-2.3,38.4,0,563,563,3010
1989,01,e) 4,3558,3740,35805,35792,214,5.5,584,14.9,7169,1620,5549,4.5,20,7142,3795,3347,10.6,20,27,0,40,0,452,453,2999
1989,01,f) 5,3886,4076,38566,38508,183,4.4,431,10.3,6084,1620,4464,4.2,15.8,5967,2120,3847,5.5,15.5,117,0.3,31,0,332,332,1457
1989,01,g) 6 to 10,10531,11516,156552,154416,500,4.2,1202,10.1,25986,6063,19923,3.9,16.8,21714,7414,14300,4.8,14.1,4272,2.7,28.2,0,882,893,5020
1989,01,h) 11 to 15,4245,5538,70248,70038,262,4.7,452,8,11132,2087,9045,3,15.9,10711,3146,7565,4.5,15.3,421,0.6,30.6,0,277,277,1538
1989,01,l) Left Censored,18058,29490,806666,797085,1612,5.4,2079,7,112178,34172,78006,4.3,14.1,93016,24605,68411,3.1,11.7,19162,2.4,23.4,0,1032,1043,8009
1989,02,a) 0,977,983,9768,4928,976,198.6,0,0,9680,9680,0,196.4,196.4,0,0,0,0,0,9680,196.4,0,0,,,
1989,02,b) 1,729,759,6553,6960,10,1,466,46.8,1794,191,1603,2.7,25.8,2607,1893,714,27.2,37.5,-813,-11.7,51.6,0,207,207,805
1989,02,c) 2,680,712,11278,10065,40,4.7,317,37.1,4918,624,4294,6.2,48.9,2491,1803,688,17.9,24.7,2427,24.2,49.4,0,126,126,862
1989,02,d) 3,671,703,5637,6211,31,3.8,275,33.4,1126,90,1036,1.4,18.1,2273,1288,985,20.7,36.6,-1147,-18.5,36.2,0,114,114,492
1989,02,e) 4,624,673,5786,6121,38,4.9,237,30.7,1122,139,983,2.3,18.3,1791,1208,583,19.7,29.3,-669,-11,36.6,0,88,88,270
1989,02,f) 5,576,623,4751,4943,40,5.8,178,25.6,1114,265,849,5.4,22.5,1497,918,579,18.6,30.3,-383,-7.8,45,0,68,68,333
1989,02,g) 6 to 10,1733,1979,16124,17765,71,3.2,511,23.4,2752,440,2312,2.5,15.5,6033,3667,2366,20.6,34,-3281,-18.5,31,0,156,156,819
1989,02,h) 11 to 15,597,787,8602,9149,51,6.1,155,18.4,1417,396,1021,4.3,15.5,2510,1335,1175,14.6,27.4,-1093,-11.9,31,0,36,36,154
1989,02,l) Left Censored,1931,3165,68776,68480,238,7.2,480,14.6,11986,4335,7651,6.3,17.5,11393,5634,5759,8.2,16.6,593,0.9,33.2,0,89,92,482
1989,04,a) 0,7921,8058,52898,26553,8018,199,0,0,52691,52691,0,198.4,198.4,0,0,0,0,0,52691,198.4,0,0,,,
1989,04,b) 1,6061,6206,52838,53366,56,0.8,2085,28.6,16957,781,16176,1.5,31.8,18012,10613,7399,19.9,33.8,-1055,-2,63.6,0,1620,1620,8998
1989,04,c) 2,5520,5810,63733,66673,254,3.9,1515,23.5,13718,2469,11249,3.7,20.6,19600,12397,7203,18.6,29.4,-5882,-8.8,41.2,0,1197,1201,10644
1989,04,d) 3,4738,4972,43400,45998,205,3.8,1069,19.8,8762,1243,7519,2.7,19,13958,7410,6548,16.1,30.3,-5196,-11.3,38,0,844,845,5991
1989,04,e) 4,4148,4345,46925,48082,161,3.4,804,17.2,10160,3072,7088,6.4,21.1,12474,6310,6164,13.1,25.9,-2314,-4.8,42.2,0,591,591,4772
1989,04,f) 5,3629,3992,37662,38955,177,4.2,629,14.9,7509,1448,6061,3.7,19.3,10094,5097,4997,13.1,25.9,-2585,-6.6,38.6,0,441,445,3623
1989,04,g) 6 to 10,11982,13598,173090,176352,638,4.5,1793,12.7,29494,6822,22672,3.9,16.7,36018,15651,20367,8.9,20.4,-6524,-3.7,33.4,0,1214,1219,9925
1989,04,h) 11 to 15,3439,4365,65220,66019,246,5.5,504,11.2,10090,2306,7784,3.5,15.3,11687,4484,7203,6.8,17.7,-1597,-2.4,30.6,0,292,304,2424
1989,04,l) Left Censored,11933,22512,670371,665755,1724,7.6,1900,8.4,107024,37785,69239,5.7,16.1,97792,27573,70219,4.1,14.7,9232,1.4,29.4,0,627,637,5807
1989,05,a) 0,3956,3991,25102,12622,3966,198.7,0,0,24961,24961,0,197.8,197.8,0,0,0,0,0,24961,197.8,0,0,,,
1989,05,b) 1,3126,3197,24523,25118,25,0.7,935,25.4,6892,335,6557,1.3,27.4,8081,4973,3108,19.8,32.2,-1189,-4.8,54.8,0,727,731,4279
1989,05,c) 2,2900,3011,28213,30704,118,3.6,662,20.2,4385,684,3701,2.2,14.3,9367,6525,2842,21.3,30.5,-4982,-16.2,28.6,0,515,515,5927
1989,05,d) 3,2443,2533,19501,20368,103,3.8,439,16.3,3385,695,2690,3.4,16.6,5118,2203,2915,10.8,25.1,-1733,-8.5,33.2,0,351,351,1784
1989,05,e) 4,2299,2399,22829,23570,81,3.2,374,14.7,3566,630,2936,2.7,15.1,5048,2414,2634,10.2,21.4,-1482,-6.3,30.2,0,287,288,2066
1989,05,f) 5,2426,2506,20031,19200,88,3.4,335,12.8,5329,2831,2498,14.7,27.8,3666,1959,1707,10.2,19.1,1663,8.7,38.2,0,244,244,1490
1989,05,g) 6 to 10,7489,8120,82991,83556,235,2.8,861,10.2,13323,2683,10640,3.2,15.9,14453,5963,8490,7.1,17.3,-1130,-1.4,31.8,0,629,661,3815
1989,05,h) 11 to 15,2865,3461,41473,40496,148,4.2,305,8.6,7754,1961,5793,4.8,19.1,5799,1908,3891,4.7,14.3,1955,4.8,28.6,0,183,186,1059
1989,05,l) Left Censored,11698,17249,453870,447337,982,5.7,1139,6.6,58787,18551,40236,4.1,13.1,45721,13447,32274,3,10.2,13066,2.9,20.4,0,626,646,4989
1989,06,a) 0,61808,62560,412782,207213,62137,198.6,0,0,411139,411139,0,198.4,198.4,0,0,0,0,0,411139,198.4,0,0,,,
1989,06,b) 1,48703,49892,437538,432500,378,0.7,13559,23.8,150954,8991,141963,2.1,34.9,140880,74761,66119,17.3,32.6,10074,2.3,65.2,0,9773,9777,58062
1989,06,c) 2,44059,45812,522406,544005,1866,3.7,10284,20.5,104580,12329,92251,2.3,19.2,147777,87044,60733,16,27.2,-43197,-8,38.4,0,7510,7528,70548
1989,06,d) 3,37451,39445,405887,405935,1670,4,7180,17,97115,13347,83768,3.3,23.9,97210,47942,49268,11.8,23.9,-95,0,47.8,0,5196,5204,35752
1989,06,e) 4,32639,34408,372229,376443,1346,3.7,5695,15.6,79933,11110,68823,3,21.2,88361,39968,48393,10.6,23.5,-8428,-2.3,42.4,0,3933,3955,28111
1989,06,f) 5,28417,30308,343871,346798,1208,3.7,5140,15.9,72622,11813,60809,3.4,20.9,78475,35774,42701,10.3,22.6,-5853,-1.7,41.8,0,3206,3212,22930
1989,06,g) 6 to 10,100134,110559,1458759,1491583,4477,3.8,19826,16.8,260918,40633,220285,2.7,17.5,326566,161761,164805,10.8,21.9,-65648,-4.4,35,0,9254,9280,70379.5
1989,06,h) 11 to 15,33233,42058,669101,672537,2137,4.9,6134,13.9,124598,33404,91194,5,18.5,131469,54199,77270,8.1,19.5,-6871,-1,37,0,2447,2475,22104
1989,06,l) Left Censored,110883,195138,6050501,6039212,12466,6.2,22260,11.1,912718,280322,632396,4.6,15.1,890141,304773,585368,5,14.7,22577,0.4,29.4,0,7603,7824,63596
1989,08,a) 0,8131,8202,47383,23813,8136,198.4,0,0,47140,47140,0,198,198,0,0,0,0,0,47140,198,0,0,,,
1989,08,b) 1,6328,6446,47095,48102,49,0.7,2066,27.5,14905,1991,12914,4.1,31,16918,10861,6057,22.6,35.2,-2013,-4.2,62,0,1578,1578,8973
1989,08,c) 2,5589,5822,54474,56555,226,3.5,1446,22.4,11029,1819,9210,3.2,19.5,15191,8638,6553,15.3,26.9,-4162,-7.4,39,0,1128,1129,7006
1989,08,d) 3,4758,4926,39532,41331,164,3,1090,20.2,7489,683,6806,1.7,18.1,11086,6193,4893,15,26.8,-3597,-8.7,36.2,0,874,880,5488
1989,08,e) 4,4541,4724,41900,43472,194,3.8,843,16.7,7673,1201,6472,2.8,17.7,10817,5064,5753,11.6,24.9,-3144,-7.2,35.4,0,648,648,3936
1989,08,f) 5,4059,4272,37530,38264,142,3.1,691,15.2,7465,2283,5182,6,19.5,8932,4594,4338,12,23.3,-1467,-3.8,39,0,511,513,3762
1989,08,g) 6 to 10,13955,15522,177530,179015,650,4,2019,12.5,27968,5466,22502,3.1,15.6,30939,13697,17242,7.7,17.3,-2971,-1.7,31.2,0,1345,1348,8325
1989,08,h) 11 to 15,4559,5622,64459,63524,255,4.4,553,9.6,12196,1826,10370,2.9,19.2,10325,4312,6013,6.8,16.3,1871,2.9,32.6,0,341,341,2217
1989,08,l) Left Censored,16075,26152,691226,688371,1464,5.5,2346,8.8,99808,32126,67682,4.7,14.5,94098,34312,59786,5,13.7,5710,0.8,27.4,0,941,961,8951
1989,09,a) 0,7474,7544,40470,20322,7488,198.5,0,0,40296,40296,0,198.3,198.3,0,0,0,0,0,40296,198.3,0,0,,,
1989,09,b) 1,6359,6479,52979,51593,38,0.5,1660,22.6,16278,1290,14988,2.5,31.6,13506,7698,5808,14.9,26.2,2772,5.4,52.4,0,1282,1282,6323
1989,09,c) 2,5626,5788,51100,53334,175,2.8,1207,19.1,9341,1571,7770,2.9,17.5,13809,6627,7182,12.4,25.9,-4468,-8.4,35,0,939,939,5217
1989,09,d) 3,4661,4835,42770,44764,166,3.2,793,15.4,6692,902,5790,2,14.9,10680,4290,6390,9.6,23.9,-3988,-9,29.8,0,608,608,3165
1989,09,e) 4,4100,4276,40230,40985,139,3.1,539,12,6834,852,5982,2.1,16.7,8343,2559,5784,6.2,20.4,-1509,-3.7,33.4,0,404,404,1971
1989,09,f) 5,3560,3673,36013,36660,102,2.7,451,11.7,5611,916,4695,2.5,15.3,6905,2777,4128,7.6,18.8,-1294,-3.5,30.6,0,337,337,2214
1989,09,g) 6 to 10,12090,12889,137824,139688,379,2.8,1319,9.9,20316,3560,16756,2.5,14.5,24044,8564,15480,6.1,17.2,-3728,-2.7,29,0,940,942,5864
1989,09,h) 11 to 15,4330,5098,68122,69485,181,3.5,444,8.5,7962,1176,6786,1.7,11.5,10688,3442,7246,5,15.4,-2726,-3.9,23,0,287,288,2112
1989,09,l) Left Censored,22619,31497,1042362,1043284,1412,4.4,2539,7.9,133672,38749,94923,3.7,12.8,135516,43059,92457,4.1,13,-1844,-0.2,25.6,0,1305,1346,12178
1989,10,a) 0,1539,1550,8675,4350,1542,199,0,0,8650,8650,0,198.9,198.9,0,0,0,0,0,8650,198.9,0,0,,,
1989,10,b) 1,1126,1132,9632,9663,5,0.4,258,20.4,2415,36,2379,0.4,25,2476,1105,1371,11.4,25.6,-61,-0.6,50,0,182,182,892
1989,10,c) 2,1028,1054,10776,10840,70,6.3,197,17.6,2211,566,1645,5.2,20.4,2338,1375,963,12.7,21.6,-127,-1.2,40.8,0,137,139,1053
1989,10,d) 3,847,884,7414,7373,54,5.8,143,15.5,1707,562,1145,7.6,23.2,1625,635,990,8.6,22,82,1.2,44,0,94,94,431
1989,10,e) 4,751,791,7425,7240,57,7,104,12.8,1693,277,1416,3.8,23.4,1322,510,812,7,18.3,371,5.1,36.6,0,78,78,397
1989,10,f) 5,669,696,7158,7397,27,3.7,85,11.8,1091,305,786,4.1,14.7,1568,579,989,7.8,21.2,-477,-6.5,29.4,0,69,69,449
1989,10,g) 6 to 10,2136,2286,26752,27496,88,3.8,216,9.2,4139,795,3344,2.9,15.1,5627,1344,4283,4.9,20.5,-1488,-5.4,30.2,0,141,141,814
1989,10,h) 11 to 15,798,977,16553,16254,49,5,69,7,2594,582,2012,3.6,16,1995,570,1425,3.5,12.3,599,3.7,24.6,0,37,37,184
1989,10,l) Left Censored,4085,5868,210131,204966,386,6.6,396,6.7,33576,13869,19707,6.8,16.4,23245,4845,18400,2.4,11.3,10331,5.1,22.6,0,197,199,2102
1989,11,a) 0,1149,1174,8827,4423,1167,198.8,0,0,8808,8808,0,199.1,199.1,0,0,0,0,0,8808,199.1,0,0,,,
1989,11,b) 1,1014,1034,13238,13357,6,0.5,266,22.8,2682,91,2591,0.7,20.1,2920,1790,1130,13.4,21.9,-238,-1.8,40.2,0,185,185,1233
1989,11,c) 2,904,931,8857,9427,34,3.4,193,19.1,2024,253,1771,2.7,21.5,3163,1871,1292,19.8,33.6,-1139,-12.1,43,0,136,136,1693
1989,11,d) 3,867,885,8974,9273,35,3.7,137,14.6,1568,153,1415,1.6,16.9,2166,817,1349,8.8,23.4,-598,-6.5,33.8,0,100,100,653
1989,11,e) 4,840,863,12952,12368,25,2.8,101,11.2,3370,1229,2141,9.9,27.2,2202,1040,1162,8.4,17.8,1168,9.4,35.6,0,71,71,573
1989,11,f) 5,760,805,10755,10913,47,5.6,104,12.5,2164,681,1483,6.2,19.8,2480,770,1710,7.1,22.7,-316,-2.9,39.6,0,75,76,651
1989,11,g) 6 to 10,2727,2867,38332,39352,129,4.3,366,12.3,5634,1370,4264,3.5,14.3,7675,3488,4187,8.9,19.5,-2041,-5.2,28.6,0,251,251,1882
1989,11,h) 11 to 15,1015,1221,44908,43216,69,5.6,101,8.2,6903,601,6302,1.4,16,3518,860,2658,2,8.1,3385,7.9,16.2,0,42,42,202
1989,11,l) Left Censored,5464,7891,263563,263650,543,6.9,576,7.3,35262,8100,27162,3.1,13.4,35436,10939,24497,4.1,13.4,-174,0,26.8,0,237,238,3189
1989,12,a) 0,34275,34593,198791,99699,34379,198.8,0,0,198185,198185,0,198.8,198.8,0,0,0,0,0,198185,198.8,0,0,,,
1989,12,b) 1,27452,28216,213800,212865,242,0.7,8182,25.3,68815,5281,63534,2.5,32.3,66945,38446,28499,18.1,31.4,1870,0.9,62.8,0,6396,6398,31440
